3120,357
3123,15960
3140,9751
3148,868
3163,8589
3188,5873
3206,12705
3243,18032
3248,12418
3257,5929
3275,19306
3288,19439
3303,4907
3307,8925
3328,11452
3335,17675
3337,2646
3339,5082
3347,14448
3354,12439
3356,19061
3365,16947
3369,10787
3379,14077
3382,4844
3383,18046
3390,13685
3392,574
3397,5005
3405,7056
3408,11186
3409,14700
3410,16415
3422,1575
3431,15470
3434,9163
3447,15547
3451,14672
3456,1456
3463,14350
3468,9947
3501,13601
3510,10304
3517,3542
3532,14224
3533,10934
3537,16688
3566,16982
3570,6867
3576,7196
3587,7784
3589,19446
3607,14756
3611,15568
3629,12572
3645,7952
3667,15897
3668,19551
3670,19775
3688,4655
3694,17591
3695,5264
3715,19026
3719,2772
3726,5901
3734,16324
3767,10962
3770,16730
3772,5677
3796,8309
3802,13692
3804,3360
3809,1953
3828,5033
3838,16240
3842,4298
3844,553
3853,5173
3866,7609
3898,3402
3907,2429
3910,9996
3916,2667
3924,7252
3927,5383
3934,5495
3938,5152
3947,10640
3948,3535
3955,15169
3958,385
3976,10696
3980,14882
3982,5299
3988,2884
3994,13902
3999,12831
4013,9219
4022,14826
4024,15918
4055,7805
4067,5509
4077,15610
4085,16576
4087,5306
4094,12208
4108,16856
4109,14294
4114,4144
4117,14301
4120,16520
4125,5019
4129,9135
4134,8428
4137,12285
4140,1463
4143,644
4146,1624
4153,7392
4154,3619
4155,19194
4158,10423
4165,9142
4172,13608
4178,13251
4190,7749
4195,16940
4203,4109
4205,2408
4208,10598
4210,9240
4214,12159
4222,17423
4229,10990
4234,16667
4237,5635
4243,10647
4247,18263
4255,5579
4265,7602
4266,13195
4273,18669
4275,19691
4277,15967
4304,259
4310,10605
4316,16114
4322,9856
4325,2065
4326,1428
4328,13104
4332,2926
4336,1281
4338,17122
4340,1841
4343,16016
4352,2086
4353,7462
4363,15225
4381,15302
4407,9436
4420,11802
4424,12957
4441,15008
4454,8911
4457,16800
4465,12446
4470,14735
4481,7966
4489,6328
4495,2345
4499,5313
4500,1260
4501,17220
4508,3423
4541,14462
4545,19215
4546,5453
4552,14329
4554,7259
4559,5369
4562,4963
4564,13573
4568,9296
4570,14630
4582,18361
4590,15148
4596,15260
4603,5950
4604,15995
4607,8421
4608,12600
4616,2891
4618,15337
4620,4410
4630,5894
4632,3311
4639,5817
4654,12803
4662,2331
4666,7539
4669,18116
4676,13874
4689,17353
4694,3493
4695,12943
4698,11144
4703,3409
4707,6552
4713,16282
4717,13328
4721,11396
4730,1344
4731,15064
4743,2863
4744,1701
4747,6139
4750,18403
4783,742
4797,203
4829,6118
4843,18683
4850,19180
4851,10549
4855,3983
4861,12873
4869,5229
4871,17486
4889,12460
4896,19425
4904,9373
4911,14203
4916,13160
4923,14469
4935,1239
4940,42
4941,13622
4949,15358
4951,6027
4960,11431
4964,3871
4969,13258
4973,8064
4996,1967
4998,8197
5001,665
5010,14966
5014,11585
5018,224
5037,588
5041,7665
5049,13090
5050,17437
5056,15120
5067,11816
5073,1596
5075,6006
5085,3647
5089,6748
5090,17934
5100,14791
5101,16597
5103,13055
5107,10220
5114,15239
5118,17717
5124,7007
5132,6111
5137,17976
5138,13818
5157,9569
5159,13986
5162,13937
5163,8799
5166,17962
5167,12964
5171,10157
5172,84
5174,9723
5179,18781
5181,12516
5185,13307
5186,7903
5200,11018
5204,679
5210,17689
5220,2366
5225,11683
5254,6461
5262,18165
5266,8652
5269,7714
5270,1379
5287,10339
5310,2030
5311,13748
5330,14952
5337,2548
5339,3990
5353,9961
5368,13566
5391,14518
5411,8631
5415,8939
5433,19047
5434,7686
5440,17374
5443,17507
5453,1820
5463,1442
5478,14595
5482,13069
5510,12866
5514,5390
5515,6706
5521,8561
5526,1085
5536,2751
5547,18256
5549,14119
5554,13930
5555,10486
5562,16177
5566,6475
5567,6370
5571,3591
5574,7889
5578,18291
5580,6363
5582,9954
5588,4865
5594,13300
5598,8281
5605,18011
5608,13615
5621,1295
5625,3682
5645,4312
5647,12999
5648,1414
5652,7469
5664,18018
5669,12474
5674,4508
5687,19089
5694,1491
5703,12551
5705,4522
5709,4340
5726,1757
5728,6874
5736,973
5737,1848
5753,12502
5755,16646
5757,11991
5760,462
5761,5488
5766,13279
5776,15372
5779,15904
5781,11487
5786,777
5794,8463
5795,14231
5808,6594
5828,14154
5852,9499
5854,4711
5872,17164
5881,19012
5885,14567
5889,10507
5892,9604
5899,980
5903,15134
5905,17346
5925,19831
5927,14280
5934,1813
5936,2996
5944,17815
5946,17787
5957,7574
5959,9709
5965,13923
5966,9478
5979,14245
5991,11095
5995,5278
6004,9716
6005,15638
6006,182
6014,11592
6017,6433
6027,17465
6028,119
6032,18935
6035,476
6040,5201
6047,1351
6048,12033
6065,8414
6071,9408
6080,14287
6082,6272
6086,8393
6092,9989
6108,2674
6112,2534
6121,7819
6142,2016
6149,11872
6164,19516
6171,6902
6175,8743
6176,17724
6178,10661
6183,18900
6185,14091
6190,13321
6193,5089
6198,2240
6207,5866
6214,6839
6215,14686
6220,17801
6221,3094
6223,4088
6227,1099
6230,819
6244,10724
6264,2702
6268,19803
6269,2296
6271,18928
6278,5320
6280,448
6281,8323
6296,10619
6303,9541
6305,5061
6314,5775
6325,16373
6328,7280
6341,15526
6342,1729
6344,5768
6346,13286
6355,3017
6364,10633
6367,14714
6368,17451
6373,14588
6384,56
6394,13356
6423,10577
6427,1652
6444,3465
6446,2625
6453,15806
6460,1519
6466,6440
6469,19264
6478,7161
6480,12047
6491,11718
6499,8841
6503,18249
6508,18697
6512,17927
6517,19859
6518,10318
6521,3185
6522,17794
6524,13839
6550,10682
6564,17031
6568,19250
6591,3115
6594,16331
6608,8624
6615,13398
6626,8183
6633,10857
6641,17248
6659,7077
6660,11662
6665,15757
6673,18151
6674,6447
6678,70
6683,13811
6684,12229
6685,4361
6688,15211
6689,11249
6695,15687
6697,9471
6705,1603
6708,994
6709,14161
6711,12404
6713,13132
6720,5754
6721,8932
6730,15365
6738,2450
6740,7441
6751,9793
6752,2373
6766,10458
6773,13888
6795,5327
6796,19488
6805,3171
6812,7721
6813,3976
6816,15771
6821,952
6824,9765
6826,11634
6827,15988
6847,9226
6850,1015
6877,4333
6878,17185
6880,6657
6881,15253
6883,1001
6891,2205
6899,1155
6903,16128
6905,3192
6914,4130
6919,4256
6921,17948
6930,11655
6943,10262
6951,16681
6958,12908
6968,15834
6970,8211
6976,13790
6988,7420
6998,19656
7001,7238
7018,12838
7022,1127
7031,1498
7032,18760
7034,8876
7036,10297
7041,1365
7049,12026
7053,16107
7061,7490
7076,2212
7087,8036
7090,3486
7094,17409
7105,4760
7107,10409
7122,8085
7124,17521
7125,9891
7130,6559
7133,16338
7139,18466
7142,10542
7148,5250
7151,9583
7152,13230
7155,812
7159,8596
7166,15057
7168,9884
7172,8162
7178,6888
7179,18844
7188,17241
7194,378
7198,14987
7207,2093
7208,3038
7211,1330
7217,9527
7231,18298
7232,2982
7240,5460
7248,7910
7260,2919
7269,6223
7274,18109
7275,826
7287,7518
7293,17157
7299,15190
7304,6405
7312,238
7358,12621
7360,11725
7363,3395
7367,17780
7369,6153
7370,8533
7371,9289
7372,7448
7376,9905
7389,6881
7396,11403
7397,8316
7414,2765
7415,10479
7420,16513
7425,18739
7428,14805
7429,15785
7431,17626
7435,9772
7441,13342
7447,7770
7451,16870
7464,14532
7467,9744
7470,18319
7477,2415
7488,14014
7490,14133
7495,10983
7501,1141
7507,16142
7527,14371
7538,1827
7539,14490
7540,11179
7541,10850
7543,8750
7549,16534
7553,19880
7557,9275
7559,2898
7560,11620
7563,18599
7571,9821
7580,18788
7587,3773
7614,5803
7625,924
7633,6937
7641,10325
7650,10143
7651,16086
7670,1120
7675,4942
7677,12145
7678,19838
7680,18578
7682,16023
7696,11088
7698,8057
7704,6958
7707,18039
7714,11032
7719,9443
7720,6846
7723,14539
7732,4291
7734,18123
7736,19621
7775,2289
7787,9464
7815,4095
7816,567
7826,10283
7831,7959
7834,15862
7850,11109
7854,19894
7858,10003
7859,19698
7868,3864
7871,16135
7879,1561
7883,5411
7889,11648
7894,13461
7896,3836
7900,12313
7909,11739
7910,15386
7914,2527
7919,13755
7936,5943
7954,16709
7980,8071
7998,16674
8002,13867
8008,10584
8012,17955
8013,17290
8037,6062
8046,13139
8050,17913
8052,16051
8054,15344
8060,15428
8068,9107
8072,2947
8074,3801
8075,2737
8076,6629
8084,658
8085,13552
8088,12824
8092,3710
8094,6797
8097,7994
8102,15085
8141,2317
8143,17493
8151,784
8157,2100
8167,10269
8169,2142
8174,9590
8175,728
8181,7119
8185,15869
8189,11746
8200,4816
8201,18641
8211,9044
8221,5726
8222,3451
8230,19495
8232,5103
8246,6132
8254,14896
8257,17969
8270,8806
8271,9639
8279,14098
8292,9660
8307,1372
8320,13475
8326,19684
8335,11305
8340,1911
8352,3815
8354,3507
8361,9576
8365,13272
8366,4025
8367,16499
8379,11375
8393,8379
8404,8435
8405,9072
8417,15778
8418,16548
8425,13405
8433,6811
8435,17703
8439,19145
8447,1106
8460,11942
8473,7084
8502,14364
8508,8505
8509,2387
8527,35
8535,16492
8537,2478
8544,1785
8550,2268
8557,11256
8559,1190
8561,6832
8574,19117
8576,8960
8579,6419
8588,14266
8589,4452
8598,11165
8600,16450
8603,15694
8605,2499
8618,1176
8621,12656
8629,10178
8631,5551
8640,2058
8641,1057
8642,19789
8644,9303
8652,945
8657,12845
8672,1029
8677,15799
8683,406
8688,14658
8691,2114
8700,3248
8701,18431
8703,18242
8706,1400
8713,3346
8716,9849
8719,12320
8721,3584
8738,3563
8752,7777
8754,6909
8769,6468
8777,18893
8783,12341
8786,6314
8797,1722
8818,5789
8820,16485
8825,2485
8857,18970
8862,5425
8881,1211
8888,7028
8889,6209
8902,16807
8923,4382
8928,16478
8931,7616
8933,9051
8939,12383
8948,19019
8963,6307
8966,18718
8977,13146
8985,13384
8988,2562
8992,3892
9025,19523
9027,18452
9028,11606
9029,15750
9033,6944
9035,13972
9040,11949
9043,14875
9051,4550
9052,15519
9059,19159
9071,1008
9097,3766
9101,15953
9110,2233
9113,5964
9127,3850
9133,2793
9145,2779
9149,11669
9152,12817
9160,6216
9171,18816
9175,14021
9177,11767
9179,14126
9187,17857
9191,9870
9194,1309
9197,9016
9212,1939
9220,12691
9222,17500
9228,1554
9250,15911
9257,12642
9278,231
9279,7980
9282,315
9292,10430
9304,4823
9310,8792
9316,4571
9317,1232
9332,7308
9343,16779
9347,1904
9362,18858
9365,2156
9371,16254
9373,14385
9375,3374
9378,9156
9380,17234
9384,10528
9405,14616
9408,8638
9415,5845
9417,8092
9459,14028
9468,12166
9478,10717
9485,7987
9486,18270
9498,3521
9512,14553
9516,10948
9518,13699
9532,4151
9535,6083
9538,14504
9546,19649
9550,11060
9562,10010
9570,17297
9571,3878
9575,19054
9576,7917
9592,4641
9594,18312
9604,13797
9605,16989
9606,721
9620,19747
9631,10353
9644,16352
9646,17416
9653,3948
9663,18676
9667,15666
9668,9625
9682,15673
9684,4718
9689,8477
9694,854
9710,9352
9713,7203
9722,18340
9725,18228
9738,3612
9746,10668
9752,11466
9755,1134
9776,18235
9778,12467
9798,10108
9800,19642
9804,5292
9805,15330
9819,14931
9827,17661
9831,1995
9832,3304
9836,15204
9851,8106
9852,8169
9853,13853
9854,112
9861,17332
9862,630
9873,18172
9876,3157
9883,10150
9894,15813
9906,17199
9914,2597
9921,4375
9933,12635
9934,8659
9938,4606
9945,13489
9946,19915
9957,18648
9968,19355
9979,13013
9985,14679
10024,11536
10033,17528
10055,9688
10058,3556
10065,14259
10068,7938
10071,18984
10088,17430
10111,10493
10119,7861
10125,17990
10131,19593
10138,8778
10139,8120
10142,14770
10144,13643
10155,7644
10163,18529
10165,15561
10190,11074
10194,3052
10209,7175
10210,14399
10215,77
10217,1505
10220,7350
10241,16695
10242,7154
10243,15589
10245,11025
10254,18998
10256,13412
10264,16590
10271,4991
10278,14476
10280,18382
10287,8869
10291,3066
10300,7763
10302,9191
10311,1589
10319,10451
10337,2695
10338,2121
10353,19369
10363,14406
10368,10801
10371,19173
10372,12719
10373,11326
10379,8232
10382,5600
10403,9338
10407,17514
10410,12110
10428,5187
10452,4221
10459,4543
10462,5936
10465,6146
10481,4970
10501,14322
10511,13083
10514,7224
10517,19103
10521,8771
10522,6825
10523,4599
10524,16317
10526,16849
10547,8246
10552,4697
10554,12726
10556,18606
10564,10066
10569,3045
10570,18207
10579,6636
10584,18662
10590,6202
10591,17822
10594,1946
10595,15512
10602,455
10612,8253
10625,15407
10633,15540
10637,5068
10645,4627
10647,18515
10654,525
10657,16611
10684,14840
10687,5376
10699,17444
10703,4032
10704,9170
10708,16366
10711,12789
10715,6356
10720,12768
10723,13111
10740,16030
10745,896
10754,15295
10756,16765
10758,19817
10761,875
10771,28
10772,11732
10777,8582
10779,7476
10810,8337
10814,6601
10815,8526
10818,2492
10819,4921
10826,2002
10850,10367
10851,15554
10853,19271
10854,10654
10861,19824
10862,11151
10863,8050
10864,2261
10867,0
10874,8043
10877,17633
10886,3024
10888,833
10893,19299
10894,7364
10896,9919
10915,4956
10922,7287
10925,13020
10927,19376
10928,7091
10929,15176
10953,2359
10954,10402
10965,532
10966,8862
10970,19733
10984,1533
10985,6398
10988,18711
10989,11515
10992,6531
11004,3654
11010,18221
11011,10752
11016,17227
11017,8078
11019,14945
11020,168
11026,17318
11027,17304
11038,16569
11040,2975
11048,14917
11059,11130
11062,1883
11066,16289
11069,2352
11078,8351
11082,6188
11085,11354
11087,8708
11089,6055
11094,10920
11096,18774
11105,3213
11110,19453
11113,9128
11114,18767
11127,7399
11129,9254
11151,10535
11153,10689
11165,15162
11177,15617
11184,11361
11189,16968
11192,1855
11194,17920
11196,10255
11203,6930
11211,1421
11216,19740
11218,16905
11219,6013
11233,6965
11239,12264
11246,12698
11254,3332
11255,13293
11269,14049
11291,8785
11293,5117
11297,8344
11298,14035
11317,4536
11338,9429
11344,18494
11366,16891
11373,3927
11381,7840
11389,19908
11394,6391
11395,17647
11396,12103
11398,17654
11401,4746
11417,9786
11464,14105
11474,19761
11479,19383
11492,1582
11494,18627
11495,12950
11499,17458
11500,16058
11505,15351
11512,12131
11520,15106
11536,2989
11541,15715
11544,13377
11551,19719
11567,6503
11571,18949
11579,18837
11588,18053
11592,9632
11621,10745
11649,4011
11650,17752
11660,5922
11682,17885
11695,6951
11712,2072
11719,17283
11721,12481
11733,12586
11755,1694
11785,4683
11803,5208
11808,8645
11810,18732
11818,19236
11843,14168
11848,700
11849,11046
11851,7791
11862,14749
11866,19929
11876,12355
11885,9555
11888,5691
11920,15379
11925,8519
11940,1169
11951,12271
11955,15722
11958,5397
11959,1435
11960,15855
11961,1246
11969,12530
11978,8540
11979,4417
11990,6286
12010,16926
12011,11172
12020,16723
12037,14602
12043,11291
12057,10472
12060,11193
12063,18802
12070,10976
12071,17983
12082,3353
12103,154
12104,9513
12117,14336
12122,12761
12138,8547
12144,5355
12145,3003
12146,14959
12157,15022
12177,4767
12181,18564
12190,17150
12203,6643
12206,3934
12208,13979
12216,581
12241,8274
12242,19481
12252,16716
12254,18389
12258,9926
12262,12579
12290,4179
12298,6454
12308,3276
12311,14343
12312,1806
12319,413
12326,11284
12327,6860
12328,4648
12329,6692
12351,5516
12355,4578
12369,3339
12378,5999
12388,19397
12392,5530
12398,10311
12412,11438
12419,10563
12438,10878
12439,8288
12441,10794
12459,6349
12462,9212
12471,14560
12483,3577
12485,17087
12500,5852
12502,13706
12503,4515
12505,3318
12514,19565
12515,8764
12518,6034
12520,15484
12524,9968
12536,13209
12545,14728
12555,2044
12556,15939
12561,1974
12566,12425
12572,12222
12573,17045
12574,8974
12587,8491
12588,6097
12589,5404
12605,3745
12624,17402
12625,4165
12626,371
12628,11235
12633,7483
12642,11333
12650,16310
12655,11501
12664,2457
12665,4872
12666,12236
12691,4319
12693,2191
12701,7553
12702,1358
12732,11921
12751,11158
12753,7
12755,7315
12760,4284
12782,9422
12788,420
12792,13048
12793,7112
12823,13223
12828,1988
12845,5859
12865,903
12875,4438
12885,11522
12893,1316
12907,10780
12924,16156
12927,2275
12929,13678
12938,8729
12942,16583
12949,13664
12957,8358
12965,1687
12967,10710
12970,3787
12985,9233
12998,791
13014,6538
13021,8015
13036,3129
13039,4781
13055,12019
13058,13216
13063,15274
13084,18067
13090,12257
13091,19922
13102,13433
13107,6916
13109,7427
13111,7455
13112,19957
13127,12775
13130,6265
13134,18592
13135,4305
13152,19978
13160,14182
13168,9380
13173,15708
13195,12929
13221,3479
13230,13650
13231,13174
13233,6300
13244,18725
13247,18130
13248,12152
13260,12250
13266,8484
13267,19663
13271,2324
13272,19782
13274,7189
13278,6510
13299,5285
13301,8575
13306,4249
13325,19096
13338,11977
13341,595
13359,19033
13367,17381
13392,3528
13394,12453
13408,7434
13413,4396
13417,5047
13422,1477
13443,10388
13455,5992
13460,7672
13476,10738
13481,13734
13485,2401
13486,17878
13490,4494
13499,4102
13509,2870
13518,6664
13527,19334
13533,14175
13538,686
13547,1064
13549,17325
13562,16842
13575,19992
13580,14637
13598,756
13600,5593
13601,861
13617,17178
13641,4123
13644,546
13647,15652
13658,7637
13660,12733
13661,11270
13682,19866
13706,2037
13726,6489
13727,10241
13730,19075
13738,3080
13740,16429
13741,19537
13742,10703
13756,16744
13770,4725
13772,6678
13773,1323
13795,15883
13797,4739
13798,1666
13800,7875
13807,1638
13808,14455
13816,6727
13821,3290
13826,14924
13827,16828
13833,2576
13835,399
13838,14819
13846,10381
13850,15050
13859,15442
13873,6790
13876,16618
13880,12782
13883,3829
13884,4214
13898,11697
13899,14889
13901,4613
13902,11851
13906,5446
13918,12677
13933,4809
13937,8946
13942,13118
13943,16919
13945,19341
13951,4620
13957,10759
13958,1925
13960,15477
13972,7651
13977,3759
14003,10906
14010,17339
14011,18088
14031,10115
14046,8904
14053,917
14054,10227
14058,5474
14061,2436
14070,16660
14071,3416
14072,13426
14083,1736
14084,7623
14091,5040
14092,13832
14098,5670
14107,3696
14122,1897
14136,10465
14143,9933
14162,13993
14163,13713
14167,18921
14172,1148
14177,13762
14179,11564
14182,3164
14183,7868
14187,1253
14203,9149
14208,16555
14212,672
14216,11368
14227,18704
14231,12747
14236,1092
14238,6090
14241,17941
14242,19985
14243,10031
14247,2163
14264,13916
14287,7273
14295,1708
14299,4039
14327,5824
14335,5131
14337,12327
14354,5712
14377,18991
14380,2184
14388,10892
14394,17773
14398,7378
14414,5740
14419,3206
14423,12187
14424,17143
14425,15743
14432,8141
14434,16975
14438,10871
14440,3031
14445,11837
14449,4795
14454,8365
14467,16149
14469,11704
14480,6524
14481,14665
14483,3689
14485,17731
14494,6783
14495,7567
14496,18508
14498,15218
14503,13594
14517,7245
14519,8155
14527,8330
14532,5467
14541,16506
14547,16464
14548,3262
14561,350
14568,4207
14572,2149
14575,19964
14583,17129
14586,9646
14590,10773
14592,9534
14595,5831
14597,13769
14613,4879
14614,18536
14619,17808
14622,10052
14628,5649
14630,966
14662,4263
14664,17206
14672,98
14673,18963
14684,6321
14692,7329
14704,3703
14707,7735
14715,1470
14719,18620
14732,13545
14754,3101
14756,8029
14759,16408
14760,10570
14766,9100
14767,9030
14770,889
14773,15043
14779,19726
14788,17136
14812,18277
14828,12509
14836,12096
14849,19607
14855,16527
14863,1022
14868,14357
14869,16814
14870,17738
14879,4431
14880,14854
14881,11760
14886,266
14891,16961
14893,19530
14915,10437
14916,11641
14921,6762
14922,3906
14926,4557
14936,1645
14940,18214
14943,18865
14947,18179
14959,882
14979,4116
14992,2849
14997,11417
14999,6426
15005,175
15006,15582
15014,19222
15017,15400
15021,5733
15024,5523
15041,2303
15043,15603
15045,12397
15060,987
15062,1512
15065,18368
15069,17052
15077,4060
15078,7021
15080,11676
15092,9702
15098,19999
15101,196
15116,1274
15121,1449
15130,7385
15142,11207
15145,18326
15147,15624
15165,6258
15167,19257
15180,14784
15186,2653
15190,7336
15191,5838
15201,1050
15206,8099
15210,18746
15213,3724
15217,5642
15236,17598
15241,16212
15257,6986
15268,1890
15276,17066
15281,4914
15284,2716
15287,12243
15294,5334
15297,4886
15301,5971
15311,9898
15325,10864
15333,6615
15340,13636
15353,11480
15356,17094
15361,11494
15369,18410
15370,497
15395,1750
15401,2506
15414,11858
15415,2023
15431,623
15442,3458
15462,15932
15463,18522
15465,16205
15474,10059
15478,11116
15480,10199
15483,6279
15487,3794
15491,6069
15492,13825
15501,12138
15502,2807
15506,18914
15516,5236
15517,19068
15521,3388
15522,17269
15531,19509
15554,14252
15555,1799
15568,12390
15574,16226
15576,18823
15578,7217
15580,9177
15581,2009
15588,14546
15601,3367
15602,10822
15606,13244
15610,7693
15613,17171
15614,9394
15616,16877
15628,12075
15641,10038
15642,4564
15651,3073
15652,14217
15653,7266
15659,15281
15674,14903
15685,10885
15689,15736
15724,4235
15726,19754
15728,5180
15731,14308
15732,3297
15733,7630
15746,13237
15748,13034
15760,12292
15761,13062
15769,19845
15772,11424
15773,3143
15780,17997
15785,14147
15793,2842
15807,17577
15812,12362
15813,14063
15816,4998
15820,9331
15826,1162
15834,1869
15841,16954
15844,18655
15850,18557
15852,1960
15856,4347
15857,13454
15861,3717
15864,11543
15869,18284
15872,12670
15879,18193
15889,1659
15896,15141
15909,17213
15910,19705
15927,2681
15943,16100
15946,19544
15947,15113
15949,11578
15956,12901
15968,8666
15972,10206
15980,15421
15990,19348
15996,2177
16000,11123
16001,19887
16006,9310
16020,7231
16026,1337
16035,959
16038,2800
16041,11004
16055,16170
16066,7525
16068,8512
16069,10514
16079,1526
16084,12376
16087,10556
16091,5215
16093,17759
16101,8820
16103,4242
16107,12082
16109,7371
16112,6776
16116,12628
16118,19313
16120,18417
16124,11053
16136,2856
16153,3150
16158,4445
16174,15435
16185,16471
16189,9086
16190,8190
16204,16121
16210,2583
16211,11550
16214,5544
16218,14693
16221,16772
16222,4830
16226,18480
16243,9975
16246,8386
16248,2135
16249,12922
16250,273
16257,7854
16260,19614
16264,7595
16268,8022
16279,2513
16280,8407
16281,19243
16282,7826
16290,749
16292,5166
16293,13202
16297,9065
16304,11690
16306,13041
16314,8267
16320,15645
16329,7063
16330,15631
16351,7035
16368,18025
16370,19131
16377,10248
16389,9450
16393,11382
16400,15841
16404,14742
16414,133
16415,14378
16441,14427
16448,9401
16452,161
16464,13958
16474,17570
16475,2198
16481,16793
16482,19712
16488,616
16504,13783
16512,15267
16529,7294
16532,17640
16542,16380
16547,651
16548,10346
16551,15827
16567,6174
16579,2744
16580,13349
16586,16737
16589,11571
16590,10094
16593,5432
16599,16758
16601,12712
16603,12306
16604,10024
16615,7042
16617,8673
16634,12649
16638,2835
16641,4529
16650,3087
16652,18571
16658,5362
16659,13965
16665,1204
16666,5915
16671,15463
16674,16604
16675,3010
16680,3843
16682,7126
16684,1407
16693,4081
16701,12523
16717,6734
16722,12852
16724,19292
16729,17115
16735,12936
16737,11907
16743,15029
16754,14721
16755,5138
16756,10290
16764,17556
